"","Site","Year","Block","Group","Code","Plot","Genus","Species","Cover","Quadrant"
"2659","Boothby",2024,"C",NA,"C112","112","Epilobium","Epilobium_coloratum",10,4
"2660","Boothby",2024,"C",NA,"C112","112","Epilobium","Epilobium_tetragonum",10,4
"2661","Boothby",2024,"C",NA,"C112","112","Epilobium","Epilobium_parviflorum",5,4
"2662","Boothby",2024,"C",NA,"C112","112","Tripleurospermum","Tripleurospermum_inodorum",1,4
"2663","Boothby",2024,"C",NA,"C112","112","Poa","Poa_pratensis",1,4
"2664","Boothby",2024,"C",NA,"C112","112","Alopecurus","Alopecurus_myosuroides",5,4
"2665","Boothby",2024,"C",NA,"C112","112","Sonchus","Sonchus_arvensis",1,4
"2666","Boothby",2024,"C",NA,"C121","121","Rumex","Rumex_obtusifolius",10,1
"2667","Boothby",2024,"C",NA,"C121","121","Poa","Poa_pratensis",60,1
"2668","Boothby",2024,"C",NA,"C121","121","Bromus","Bromus_hordeaceus",5,1
"2669","Boothby",2024,"C",NA,"C121","121","Holcus","Holcus_lanatus",15,1
"2670","Boothby",2024,"C",NA,"C121","121","Ranunculus","Ranunculus_repens",2,1
"2671","Boothby",2024,"C",NA,"C121","121","Sonchus","Sonchus_arvensis",5,1
"2672","Boothby",2024,"C",NA,"C121","121","Hypericum","Hypericum_humifusum",1,1
"2673","Boothby",2024,"C",NA,"C121","121","Poa","Poa_pratensis",15,2
"2674","Boothby",2024,"C",NA,"C121","121","Holcus","Holcus_lanatus",25,2
"2675","Boothby",2024,"C",NA,"C121","121","Dactylis","Dactylis_glomerata",10,2
"2676","Boothby",2024,"C",NA,"C121","121","Ranunculus","Ranunculus_repens",3,2
"2677","Boothby",2024,"C",NA,"C121","121","Urtica","Urtica_dioica",7,2
"2678","Boothby",2024,"C",NA,"C121","121","Fraxinus","Fraxinus_pennsylvanica",20,2
"2679","Boothby",2024,"C",NA,"C121","121","Arrhenatherum","Arrhenatherum_elatius",15,2
"2680","Boothby",2024,"C",NA,"C121","121","Poa","Poa_pratensis",70,3
"2681","Boothby",2024,"C",NA,"C121","121","Arrhenatherum","Arrhenatherum_elatius",15,3
"2682","Boothby",2024,"C",NA,"C121","121","Holcus","Holcus_lanatus",20,3
"2683","Boothby",2024,"C",NA,"C121","121","Ranunculus","Ranunculus_repens",2,3
"2684","Boothby",2024,"C",NA,"C121","121","Poa","Poa_pratensis",10,4
"2685","Boothby",2024,"C",NA,"C121","121","Poa","Poa_trivialis",10,4
"2686","Boothby",2024,"C",NA,"C121","121","Holcus","Holcus_lanatus",8,4
"2687","Boothby",2024,"C",NA,"C121","121","Phleum","Phleum_pratense",2,4
"2688","Boothby",2024,"C",NA,"C121","121","Dactylis","Dactylis_glomerata",5,4
"2689","Boothby",2024,"C",NA,"C121","121","Ranunculus","Ranunculus_repens",15,4
"2690","Boothby",2024,"C",NA,"C121","121","Arrhenatherum","Arrhenatherum_elatius",10,4
"2691","Boothby",2024,"C",NA,"C122","122","Rumex","Rumex_obtusifolius",7,1
"2692","Boothby",2024,"C",NA,"C122","122","Urtica","Urtica_dioica",2,1
"2693","Boothby",2024,"C",NA,"C122","122","Dryopteris","Dryopteris_carthusiana",10,1
"2694","Boothby",2024,"C",NA,"C122","122","Geranium","Geranium_robertianum",5,1
"2695","Boothby",2024,"C",NA,"C122","122","Rosa","Rosa_multiflora",7,1
"2696","Boothby",2024,"C",NA,"C122","122","Myosotis","Myosotis_scorpioides",1,1
"2697","Boothby",2024,"C",NA,"C122","122","Stachys","Stachys_sylvatica",15,1
"2698","Boothby",2024,"C",NA,"C122","122","Galium","Galium_aparine",6,1
"2699","Boothby",2024,"C",NA,"C122","122","Brachypodium","Brachypodium_sylvaticum",21,1
"2700","Boothby",2024,"C",NA,"C122","122","Rumex","Rumex_obtusifolius",10,2
"2701","Boothby",2024,"C",NA,"C122","122","Urtica","Urtica_dioica",15,2
"2702","Boothby",2024,"C",NA,"C122","122","Athyrium","Athyrium_filix-femina",9,2
"2703","Boothby",2024,"C",NA,"C122","122","Stachys","Stachys_sylvatica",8,2
"2704","Boothby",2024,"C",NA,"C122","122","Poa","Poa_nemoralis",20,2
"2705","Boothby",2024,"C",NA,"C122","122","Angelica","Angelica_sylvestris",8,2
"2706","Boothby",2024,"C",NA,"C122","122","Circaea","Circaea_lutetiana",5,2
"2707","Boothby",2024,"C",NA,"C122","122","Cirsium","Cirsium_lanceolatum",4,2
"2708","Boothby",2024,"C",NA,"C122","122","Ajuga","Ajuga_reptans",1,2
"2709","Boothby",2024,"C",NA,"C122","122","Galium","Galium_aparine",5,2
"2710","Boothby",2024,"C",NA,"C122","122","Myosotis","Myosotis_scorpioides",3,2
"2711","Boothby",2024,"C",NA,"C122","122","Rubus","Rubus_pruinosus",4,2
"2712","Boothby",2024,"C",NA,"C122","122","Rumex","Rumex_obtusifolius",3,3
"2713","Boothby",2024,"C",NA,"C122","122","Urtica","Urtica_dioica",10,3
"2714","Boothby",2024,"C",NA,"C122","122","Athyrium","Athyrium_filix-femina",20,3
"2715","Boothby",2024,"C",NA,"C122","122","Geranium","Geranium_robertianum",5,3
"2716","Boothby",2024,"C",NA,"C122","122","Stachys","Stachys_sylvatica",15,3
"2717","Boothby",2024,"C",NA,"C122","122","Galium","Galium_aparine",10,3
"2718","Boothby",2024,"C",NA,"C122","122","Rubus","Rubus_pruinosus",2,3
"2719","Boothby",2024,"C",NA,"C122","122","Brachypodium","Brachypodium_sylvaticum",15,3
"2720","Boothby",2024,"C",NA,"C122","122","Ajuga","Ajuga_reptans",6,3
"2721","Boothby",2024,"C",NA,"C122","122","Fraxinus","Fraxinus_excelsior",1,3
"2722","Boothby",2024,"C",NA,"C122","122","Rumex","Rumex_obtusifolius",5,4
"2723","Boothby",2024,"C",NA,"C122","122","Urtica","Urtica_dioica",9,4
"2724","Boothby",2024,"C",NA,"C122","122","Athyrium","Athyrium_filix-femina",12,4
"2725","Boothby",2024,"C",NA,"C122","122","Stachys","Stachys_sylvatica",13,4
"2726","Boothby",2024,"C",NA,"C122","122","Galium","Galium_aparine",3,4
"2727","Boothby",2024,"C",NA,"C122","122","Ajuga","Ajuga_reptans",4,4
"2728","Boothby",2024,"C",NA,"C122","122","Geum","Geum_macrophyllum",1,4
"2729","Boothby",2024,"C",NA,"C122","122","Quercus","Quercus_robur",4,4
"2730","Boothby",2024,"C",NA,"C122","122","Cirsium","Cirsium_lanceolatum",8,4
"2731","Boothby",2024,"C",NA,"C122","122","Circaea","Circaea_lutetiana",6,4
"2732","Boothby",2024,"C",NA,"C123","123","Centaurea","Centaurea_nigrescens",5,1
"2733","Boothby",2024,"C",NA,"C123","123","Rubus","Rubus_pruinosus",30,1
"2734","Boothby",2024,"C",NA,"C123","123","Rubus","Rubus_caesius",40,1
"2735","Boothby",2024,"C",NA,"C123","123","Geum","Geum_macrophyllum",2,1
"2736","Boothby",2024,"C",NA,"C123","123","Geranium","Geranium_purpureum",2,1
"2737","Boothby",2024,"C",NA,"C123","123","Rubus","Rubus_pruinosus",35,2
"2738","Boothby",2024,"C",NA,"C123","123","Brachypodium","Brachypodium_sylvaticum",30,2
"2739","Boothby",2024,"C",NA,"C123","123","Geranium","Geranium_purpureum",6,2
"2740","Boothby",2024,"C",NA,"C123","123","Rubus","Rubus_fruticosus",15,2
"2741","Boothby",2024,"C",NA,"C123","123","Rubus","Rubus_pruinosus",20,3
"2742","Boothby",2024,"C",NA,"C123","123","Brachypodium","Brachypodium_sylvaticum",50,3
"2743","Boothby",2024,"C",NA,"C123","123","Rubus","Rubus_caesius",5,3
"2744","Boothby",2024,"C",NA,"C123","123","Fraxinus","Fraxinus_excelsior",1,3
"2745","Boothby",2024,"C",NA,"C123","123","Rubus","Rubus_caesius",15,4
"2746","Boothby",2024,"C",NA,"C123","123","Rubus","Rubus_fruticosus",30,4
"2747","Boothby",2024,"C",NA,"C123","123","Geum","Geum_macrophyllum",5,4
"2748","Boothby",2024,"C",NA,"C123","123","Brachypodium","Brachypodium_sylvaticum",30,4
"2749","Boothby",2024,"C",NA,"C213","213","Bromus","Bromus_hordeaceus",3,1
"2750","Boothby",2024,"C",NA,"C213","213","Avena","Avena_fatua",3,1
"2751","Boothby",2024,"C",NA,"C213","213","Hypochaeris","Hypochaeris_glabra",2,1
"2752","Boothby",2024,"C",NA,"C213","213","Epilobium","Epilobium_hirsutum",2,1
"2753","Boothby",2024,"C",NA,"C213","213","Epilobium","Epilobium_tetragonum",1,1
"2754","Boothby",2024,"C",NA,"C213","213","Senecio","Senecio_vulgaris",2,1
"2755","Boothby",2024,"C",NA,"C213","213","Bromus","Bromus_hordeaceus",10,2
"2756","Boothby",2024,"C",NA,"C213","213","Sonchus","Sonchus_arvensis",4,2
"2757","Boothby",2024,"C",NA,"C213","213","Sonchus","Sonchus_asper",3,2
"2758","Boothby",2024,"C",NA,"C213","213","Bromus","Bromus_hordeaceus",5,3
"2759","Boothby",2024,"C",NA,"C213","213","Avena","Avena_fatua",3,3
"2760","Boothby",2024,"C",NA,"C213","213","Epilobium","Epilobium_tetragonum",2,3
"2761","Boothby",2024,"C",NA,"C213","213","Alopecurus","Alopecurus_myosuroides",5,3
"2762","Boothby",2024,"C",NA,"C213","213","Bromus","Bromus_hordeaceus",5,4
"2763","Boothby",2024,"C",NA,"C213","213","Avena","Avena_fatua",8,4
"2764","Boothby",2024,"C",NA,"C213","213","Epilobium","Epilobium_tetragonum",4,4
"2765","Boothby",2024,"C",NA,"C213","213","Epilobium","Epilobium_ciliatum",2,4
"2766","Boothby",2024,"C",NA,"C213","213","Senecio","Senecio_vulgaris",1,4
"2767","Boothby",2024,"C",NA,"C212","212","Epilobium","Epilobium_ciliatum",3,1
"2768","Boothby",2024,"C",NA,"C212","212","Bromus","Bromus_hordeaceus",5,1
"2769","Boothby",2024,"C",NA,"C212","212","Hypochaeris","Hypochaeris_glabra",2,1
"2770","Boothby",2024,"C",NA,"C212","212","Epilobium","Epilobium_tetragonum",2,1
"2771","Boothby",2024,"C",NA,"C212","212","Epilobium","Epilobium_ciliatum",5,2
"2772","Boothby",2024,"C",NA,"C212","212","Bromus","Bromus_hordeaceus",7,2
"2773","Boothby",2024,"C",NA,"C212","212","Epilobium","Epilobium_tetragonum",3,2
"2774","Boothby",2024,"C",NA,"C212","212","Fraxinus","Fraxinus_excelsior",1,2
"2775","Boothby",2024,"C",NA,"C212","212","Hypochaeris","Hypochaeris_glabra",2,2
"2776","Boothby",2024,"C",NA,"C212","212","Epilobium","Epilobium_ciliatum",15,3
"2777","Boothby",2024,"C",NA,"C212","212","Bromus","Bromus_hordeaceus",5,3
"2778","Boothby",2024,"C",NA,"C212","212","Epilobium","Epilobium_tetragonum",7,3
"2779","Boothby",2024,"C",NA,"C212","212","Cirsium","Cirsium_vulgare",7,3
"2780","Boothby",2024,"C",NA,"C212","212","Epilobium","Epilobium_ciliatum",9,4
"2781","Boothby",2024,"C",NA,"C212","212","Bromus","Bromus_hordeaceus",15,4
"2782","Boothby",2024,"C",NA,"C212","212","Epilobium","Epilobium_tetragonum",5,4
"2783","Boothby",2024,"C",NA,"C212","212","Senecio","Senecio_sylvaticus",12,4
"2784","Boothby",2024,"C",NA,"C212","212","Cirsium","Cirsium_vulgare",2,4
"2785","Boothby",2024,"C",NA,"C212","212","Epilobium","Epilobium_parviflorum",4,4
"2786","Boothby",2024,"C",NA,"C211","211","Cirsium","Cirsium_vulgare",15,1
"2787","Boothby",2024,"C",NA,"C211","211","Quercus","Quercus_robur",1,1
"2788","Boothby",2024,"C",NA,"C211","211","Poa","Poa_pratensis",30,1
"2789","Boothby",2024,"C",NA,"C211","211","Lolium","Lolium_perenne",2,1
"2790","Boothby",2024,"C",NA,"C211","211","Bromus","Bromus_hordeaceus",35,1
"2791","Boothby",2024,"C",NA,"C211","211","Holcus","Holcus_lanatus",1,1
"2792","Boothby",2024,"C",NA,"C211","211","Poa","Poa_pratensis",40,2
"2793","Boothby",2024,"C",NA,"C211","211","Bromus","Bromus_hordeaceus",45,2
"2794","Boothby",2024,"C",NA,"C211","211","Triticum","Triticum_aestivum",1,2
"2795","Boothby",2024,"C",NA,"C211","211","Poa","Poa_pratensis",30,3
"2796","Boothby",2024,"C",NA,"C211","211","Bromus","Bromus_hordeaceus",55,3
"2797","Boothby",2024,"C",NA,"C211","211","Epilobium","Epilobium_tetragonum",1,3
"2798","Boothby",2024,"C",NA,"C211","211","Poa","Poa_pratensis",25,4
"2799","Boothby",2024,"C",NA,"C211","211","Bromus","Bromus_hordeaceus",20,4
"2800","Boothby",2024,"C",NA,"C233","233","Epilobium","Epilobium_tetragonum",2,1
"2801","Boothby",2024,"C",NA,"C233","233","Helminthotheca","Helminthotheca_echioides",8,1
"2802","Boothby",2024,"C",NA,"C233","233","Sonchus","Sonchus_asper",3,1
"2803","Boothby",2024,"C",NA,"C233","233","Agrostis","Agrostis_stolonifera",30,1
"2804","Boothby",2024,"C",NA,"C233","233","Poa","Poa_trivialis",40,1
"2805","Boothby",2024,"C",NA,"C233","233","Epilobium","Epilobium_tetragonum",2,2
"2806","Boothby",2024,"C",NA,"C233","233","Sonchus","Sonchus_asper",8,2
"2807","Boothby",2024,"C",NA,"C233","233","Senecio","Senecio_sylvaticus",20,2
"2808","Boothby",2024,"C",NA,"C233","233","Cirsium","Cirsium_vulgare",5,2
"2809","Boothby",2024,"C",NA,"C233","233","Epilobium","Epilobium_tetragonum",5,3
"2810","Boothby",2024,"C",NA,"C233","233","Helminthotheca","Helminthotheca_echioides",15,3
"2811","Boothby",2024,"C",NA,"C233","233","Sonchus","Sonchus_asper",7,3
"2812","Boothby",2024,"C",NA,"C233","233","Epilobium","Epilobium_hirsutum",6,3
"2813","Boothby",2024,"C",NA,"C233","233","Hirschfeldia","Hirschfeldia_incana",2,3
"2814","Boothby",2024,"C",NA,"C233","233","Epilobium","Epilobium_tetragonum",15,4
"2815","Boothby",2024,"C",NA,"C233","233","Sonchus","Sonchus_asper",7,4
"2816","Boothby",2024,"C",NA,"C233","233","Cirsium","Cirsium_vulgare",4,4
"2817","Boothby",2024,"C",NA,"C233","233","Packera","Packera_aurea",3,4
"2818","Boothby",2024,"C",NA,"C233","233","Epilobium","Epilobium_hirsutum",6,4
"2819","Boothby",2024,"C",NA,"C233","233","Ranunculus","Ranunculus_repens",2,4
"2820","Boothby",2024,"N","E","NE233","233","Triticum","Triticum_aestivum",15,1
"2821","Boothby",2024,"N","E","NE233","233","Matricaria","Matricaria_chamomilla",20,1
"2822","Boothby",2024,"N","E","NE233","233","Senecio","Senecio_vulgaris",2,1
"2823","Boothby",2024,"N","E","NE233","233","Helminthotheca","Helminthotheca_echioides",3,1
"2824","Boothby",2024,"N","E","NE233","233","Sonchus","Sonchus_arvensis",2,1
"2825","Boothby",2024,"N","E","NE233","233","Triticum","Triticum_aestivum",40,2
"2826","Boothby",2024,"N","E","NE233","233","Fagopyrum","Fagopyrum_tataricum",1,2
"2827","Boothby",2024,"N","E","NE233","233","Taraxacum","Taraxacum_officinale",1,2
"2828","Boothby",2024,"N","E","NE233","233","Triticum","Triticum_aestivum",65,3
"2829","Boothby",2024,"N","E","NE233","233","Triticum","Triticum_aestivum",70,4
"2830","Boothby",2024,"N","E","NE222","222","Epilobium","Epilobium_coloratum",15,1
"2831","Boothby",2024,"N","E","NE222","222","Helminthotheca","Helminthotheca_echioides",20,1
"2832","Boothby",2024,"N","E","NE222","222","Viola","Viola_arvensis",10,1
"2833","Boothby",2024,"N","E","NE222","222","Epilobium","Epilobium_parviflorum",5,1
"2834","Boothby",2024,"N","E","NE222","222","Lolium","Lolium_perenne",15,1
"2835","Boothby",2024,"N","E","NE222","222","Fallopia","Fallopia_convolvulus",2,1
"2836","Boothby",2024,"N","E","NE222","222","Epilobium","Epilobium_coloratum",10,2
"2837","Boothby",2024,"N","E","NE222","222","Epilobium","Epilobium_hirsutum",20,2
"2838","Boothby",2024,"N","E","NE222","222","Epilobium","Epilobium_tetragonum",5,2
"2839","Boothby",2024,"N","E","NE222","222","Epilobium","Epilobium_montanum",5,2
"2840","Boothby",2024,"N","E","NE222","222","Viola","Viola_arvensis",5,2
"2841","Boothby",2024,"N","E","NE222","222","Lolium","Lolium_perenne",5,2
"2842","Boothby",2024,"N","E","NE222","222","Epilobium","Epilobium_coloratum",15,3
"2843","Boothby",2024,"N","E","NE222","222","Epilobium","Epilobium_hirsutum",25,3
"2844","Boothby",2024,"N","E","NE222","222","Helminthotheca","Helminthotheca_echioides",10,3
"2845","Boothby",2024,"N","E","NE222","222","Brassica","Brassica_napus",7,3
"2846","Boothby",2024,"N","E","NE222","222","Epilobium","Epilobium_coloratum",20,4
"2847","Boothby",2024,"N","E","NE222","222","Epilobium","Epilobium_tetragonum",30,4
"2848","Boothby",2024,"N","E","NE222","222","Epilobium","Epilobium_montanum",5,4
"2849","Boothby",2024,"N","E","NE222","222","Brassica","Brassica_napus",5,4
"2850","Boothby",2024,"N","E","NE222","222","Epilobium","Epilobium_hirsutum",5,4
"2851","Boothby",2024,"N","E","NE212","212","Triticum","Triticum_aestivum",45,1
"2852","Boothby",2024,"N","E","NE212","212","Raphanus","Raphanus_raphanistrum",1,1
"2853","Boothby",2024,"N","E","NE212","212","Senecio","Senecio_vulgaris",2,1
"2854","Boothby",2024,"N","E","NE212","212","Atriplex","Atriplex_patula",3,1
"2855","Boothby",2024,"N","E","NE212","212","Triticum","Triticum_aestivum",10,2
"2856","Boothby",2024,"N","E","NE212","212","Senecio","Senecio_vulgaris",1,2
"2857","Boothby",2024,"N","E","NE212","212","Atriplex","Atriplex_patula",5,2
"2858","Boothby",2024,"N","E","NE212","212","Raphanus","Raphanus_raphanistrum",2,2
"2859","Boothby",2024,"N","E","NE212","212","Triticum","Triticum_aestivum",35,3
"2860","Boothby",2024,"N","E","NE212","212","Epilobium","Epilobium_hirsutum",25,3
"2861","Boothby",2024,"N","E","NE212","212","Senecio","Senecio_doria",4,3
"2862","Boothby",2024,"N","E","NE212","212","Triticum","Triticum_aestivum",45,4
"2863","Boothby",2024,"N","E","NE212","212","Atriplex","Atriplex_patula",5,4
"2864","Boothby",2024,"N","E","NE213","213","Holcus","Holcus_lanatus",30,1
"2865","Boothby",2024,"N","E","NE213","213","Dactylis","Dactylis_glomerata",5,1
"2866","Boothby",2024,"N","E","NE213","213","Arrhenatherum","Arrhenatherum_elatius",30,1
"2867","Boothby",2024,"N","E","NE213","213","Poa","Poa_trivialis",15,1
"2868","Boothby",2024,"N","E","NE213","213","Urtica","Urtica_dioica",3,1
"2869","Boothby",2024,"N","E","NE213","213","Anthriscus","Anthriscus_caucalis",4,1
"2870","Boothby",2024,"N","E","NE213","213","Rumex","Rumex_obtusifolius",5,1
"2871","Boothby",2024,"N","E","NE213","213","Stachys","Stachys_sylvatica",6,1
"2872","Boothby",2024,"N","E","NE213","213","Cirsium","Cirsium_arvense",5,1
"2873","Boothby",2024,"N","E","NE213","213","Epilobium","Epilobium_parviflorum",3,1
"2874","Boothby",2024,"N","E","NE213","213","Holcus","Holcus_lanatus",30,2
"2875","Boothby",2024,"N","E","NE213","213","Dactylis","Dactylis_glomerata",15,2
"2876","Boothby",2024,"N","E","NE213","213","Arrhenatherum","Arrhenatherum_elatius",10,2
"2877","Boothby",2024,"N","E","NE213","213","Poa","Poa_trivialis",5,2
"2878","Boothby",2024,"N","E","NE213","213","Urtica","Urtica_dioica",5,2
"2879","Boothby",2024,"N","E","NE213","213","Rumex","Rumex_obtusifolius",5,2
"2880","Boothby",2024,"N","E","NE213","213","Cirsium","Cirsium_arvense",40,2
"2881","Boothby",2024,"N","E","NE213","213","Holcus","Holcus_lanatus",5,3
"2882","Boothby",2024,"N","E","NE213","213","Dactylis","Dactylis_glomerata",5,3
"2883","Boothby",2024,"N","E","NE213","213","Arrhenatherum","Arrhenatherum_elatius",50,3
"2884","Boothby",2024,"N","E","NE213","213","Poa","Poa_trivialis",15,3
"2885","Boothby",2024,"N","E","NE213","213","Urtica","Urtica_dioica",10,3
"2886","Boothby",2024,"N","E","NE213","213","Rumex","Rumex_obtusifolius",6,3
"2887","Boothby",2024,"N","E","NE213","213","Cirsium","Cirsium_arvense",8,3
"2888","Boothby",2024,"N","E","NE213","213","Epilobium","Epilobium_hirsutum",10,3
"2889","Boothby",2024,"N","E","NE213","213","Epilobium","Epilobium_parviflorum",3,3
"2890","Boothby",2024,"N","E","NE213","213","Rubus","Rubus_pruinosus",2,3
"2891","Boothby",2024,"N","E","NE213","213","Bromus","Bromus_sterilis",2,3
"2892","Boothby",2024,"N","E","NE213","213","Holcus","Holcus_lanatus",10,4
"2893","Boothby",2024,"N","E","NE213","213","Dactylis","Dactylis_glomerata",5,4
"2894","Boothby",2024,"N","E","NE213","213","Arrhenatherum","Arrhenatherum_elatius",5,4
"2895","Boothby",2024,"N","E","NE213","213","Poa","Poa_trivialis",5,4
"2896","Boothby",2024,"N","E","NE213","213","Urtica","Urtica_dioica",4,4
"2897","Boothby",2024,"N","E","NE213","213","Rumex","Rumex_obtusifolius",20,4
"2898","Boothby",2024,"N","E","NE213","213","Cirsium","Cirsium_arvense",15,4
"2899","Boothby",2024,"N","E","NE213","213","Epilobium","Epilobium_hirsutum",5,4
"2900","Boothby",2024,"N","E","NE213","213","Rubus","Rubus_pruinosus",2,4
"2901","Boothby",2024,"N","E","NE213","213","Agrostis","Agrostis_stolonifera",5,4
"2902","Boothby",2024,"N","E","NE211","211","Triticum","Triticum_aestivum",45,1
"2903","Boothby",2024,"N","E","NE211","211","Matricaria","Matricaria_chamomilla",2,1
"2904","Boothby",2024,"N","E","NE211","211","Helminthotheca","Helminthotheca_echioides",2,1
"2905","Boothby",2024,"N","E","NE211","211","Atriplex","Atriplex_patula",1,1
"2906","Boothby",2024,"N","E","NE211","211","Triticum","Triticum_aestivum",70,2
"2907","Boothby",2024,"N","E","NE211","211","Matricaria","Matricaria_chamomilla",5,2
"2908","Boothby",2024,"N","E","NE211","211","Atriplex","Atriplex_patula",5,2
"2909","Boothby",2024,"N","E","NE211","211","Triticum","Triticum_aestivum",65,3
"2910","Boothby",2024,"N","E","NE211","211","Matricaria","Matricaria_chamomilla",3,3
"2911","Boothby",2024,"N","E","NE211","211","Atriplex","Atriplex_patula",10,3
"2912","Boothby",2024,"N","E","NE211","211","Triticum","Triticum_aestivum",55,4
"2913","Boothby",2024,"N","E","NE211","211","Atriplex","Atriplex_patula",15,4
"2914","Boothby",2024,"N","E","NE211","211","Epilobium","Epilobium_montanum",8,4
"2915","Boothby",2024,"N","E","NE211","211","Crepis","Crepis_mollis",9,4
"2916","Boothby",2024,"N","E","NE122","122","Triticum","Triticum_aestivum",50,1
"2917","Boothby",2024,"N","E","NE122","122","Senecio","Senecio_vulgaris",2,1
"2918","Boothby",2024,"N","E","NE122","122","Atriplex","Atriplex_patula",1,1
"2919","Boothby",2024,"N","E","NE122","122","Triticum","Triticum_aestivum",30,2
"2920","Boothby",2024,"N","E","NE122","122","Senecio","Senecio_vulgaris",1,2
"2921","Boothby",2024,"N","E","NE122","122","Atriplex","Atriplex_patula",8,2
"2922","Boothby",2024,"N","E","NE122","122","Taraxacum","Taraxacum_officinale",5,2
"2923","Boothby",2024,"N","E","NE122","122","Triticum","Triticum_aestivum",35,3
"2924","Boothby",2024,"N","E","NE122","122","Senecio","Senecio_vulgaris",3,3
"2925","Boothby",2024,"N","E","NE122","122","Atriplex","Atriplex_patula",10,3
"2926","Boothby",2024,"N","E","NE122","122","Epilobium","Epilobium_hirsutum",8,3
"2927","Boothby",2024,"N","E","NE122","122","Sonchus","Sonchus_asper",2,3
"2928","Boothby",2024,"N","E","NE122","122","Triticum","Triticum_aestivum",80,4
"2929","Boothby",2024,"N","E","NE122","122","Senecio","Senecio_vulgaris",1,4
"2930","Boothby",2024,"N","E","NE122","122","Atriplex","Atriplex_patula",40,4
"2931","Boothby",2024,"N","E","NE112","112","Arrhenatherum","Arrhenatherum_elatius",60,1
"2932","Boothby",2024,"N","E","NE112","112","Dactylis","Dactylis_glomerata",20,NA
"2933","Boothby",2024,"N","E","NE112","112","Rumex","Rumex_conglomeratus",2,NA
"2934","Boothby",2024,"N","E","NE112","112","Achillea","Achillea_nobilis",2,NA
"2935","Boothby",2024,"N","E","NE112","112","Calystegia","Calystegia_macrostegia",15,NA
"2936","Boothby",2024,"N","E","NE112","112","Cirsium","Cirsium_discolor",3,NA
"2937","Boothby",2024,"N","E","NE112","112","Centaurea","Centaurea_nigra",5,NA
"2938","Boothby",2024,"N","E","NE112","112","Dactylis","Dactylis_glomerata",30,2
"2939","Boothby",2024,"N","E","NE112","112","Achillea","Achillea_nobilis",3,NA
"2940","Boothby",2024,"N","E","NE112","112","Calystegia","Calystegia_macrostegia",15,NA
"2941","Boothby",2024,"N","E","NE112","112","Leontodon","Leontodon_hispidus",15,NA
"2942","Boothby",2024,"N","E","NE112","112","Arrhenatherum","Arrhenatherum_elatius",40,NA
"2943","Boothby",2024,"N","E","NE112","112","Arrhenatherum","Arrhenatherum_elatius",75,3
"2944","Boothby",2024,"N","E","NE112","112","Dactylis","Dactylis_glomerata",15,NA
"2945","Boothby",2024,"N","E","NE112","112","Achillea","Achillea_nobilis",2,NA
"2946","Boothby",2024,"N","E","NE112","112","Calystegia","Calystegia_macrostegia",7,NA
"2947","Boothby",2024,"N","E","NE112","112","Rumex","Rumex_conglomeratus",4,NA
"2948","Boothby",2024,"N","E","NE112","112","Arrhenatherum","Arrhenatherum_elatius",40,4
"2949","Boothby",2024,"N","E","NE112","112","Dactylis","Dactylis_glomerata",40,NA
"2950","Boothby",2024,"N","E","NE112","112","Achillea","Achillea_nobilis",1,NA
"2951","Boothby",2024,"N","E","NE112","112","Calystegia","Calystegia_macrostegia",10,NA
"2952","Boothby",2024,"N","E","NE111","111","Juncus","Juncus_conglomeratus",20,1
"2953","Boothby",2024,"N","E","NE111","111","Holcus","Holcus_lanatus",20,NA
"2954","Boothby",2024,"N","E","NE111","111","Poa","Poa_trivialis",5,NA
"2955","Boothby",2024,"N","E","NE111","111","Trifolium","Trifolium_dubium",5,NA
"2956","Boothby",2024,"N","E","NE111","111","Epilobium","Epilobium_parviflorum",1,NA
"2957","Boothby",2024,"N","E","NE111","111","Vicia","Vicia_tetrasperma",2,NA
"2958","Boothby",2024,"N","E","NE111","111","Bromus","Bromus_hordeaceus",1,NA
"2959","Boothby",2024,"N","E","NE111","111","Carex","Carex_actiformis",5,NA
"2960","Boothby",2024,"N","E","NE111","111","Cirsium","Cirsium_discolor",2,NA
"2961","Boothby",2024,"N","E","NE111","111","Stellaria","Stellaria_media",1,NA
"2962","Boothby",2024,"N","E","NE111","111","Geranium","Geranium_pusillum",3,NA
"2963","Boothby",2024,"N","E","NE111","111","Calamagrostis","Calamagrostis_epigejos",20,NA
"2964","Boothby",2024,"N","E","NE111","111","Dactylis","Dactylis_glomerata",15,NA
"2965","Boothby",2024,"N","E","NE111","111","Juncus","Juncus_conglomeratus",5,2
"2966","Boothby",2024,"N","E","NE111","111","Holcus","Holcus_lanatus",15,NA
"2967","Boothby",2024,"N","E","NE111","111","Poa","Poa_trivialis",5,NA
"2968","Boothby",2024,"N","E","NE111","111","Trifolium","Trifolium_dubium",2,NA
"2969","Boothby",2024,"N","E","NE111","111","Vicia","Vicia_tetrasperma",3,NA
"2970","Boothby",2024,"N","E","NE111","111","Stellaria","Stellaria_media",2,NA
"2971","Boothby",2024,"N","E","NE111","111","Geranium","Geranium_pusillum",4,NA
"2972","Boothby",2024,"N","E","NE111","111","Dactylis","Dactylis_glomerata",10,NA
"2973","Boothby",2024,"N","E","NE111","111","Ranunculus","Ranunculus_repens",5,NA
"2974","Boothby",2024,"N","E","NE111","111","Prunella","Prunella_vulgaris",8,NA
